text_original,text_cleaned,text_lemmatized,text_stemmed,sentiment,sentiment_label,url_count,mention_count,hashtag_count,hashtags,user,vader_score,textblob_score,avg_sentiment,sentiment_category
"@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! ",it is still only st coffee of the day for me happy tuesday off to see jeff dunham and achmed the dead terrorist tonight,still st coffee day happy tuesday see jeff dunham achmed dead terrorist tonight,still st coffe day happi tuesday see jeff dunham achm dead terrorist tonight,1,Positive,0,1,0,,JuliaBall,-0.7835,0.18333333333333335,-0.3000833333333333,Negative
injected with office coffee ,injected with office coffee,injected office coffee,inject offic coffe,1,Positive,0,0,0,,IzzyVA,0.0,0.0,0.0,Neutral
Finally! I just created my WordPress Blog. There's already a blog up on the Seattle Coffee Community  ... http://tinyurl.com/c5uufd,finally i just created my wordpress blog theres already a blog up on the seattle coffee community,finally created wordpress blog there already blog seattle coffee community,final creat wordpress blog there alreadi blog seattl coffe commun,1,Positive,1,0,0,,Barista_Alex,0.3164,0.0,0.1582,Positive
Good morning beautiful people  - coffee &amp; sun ... ,good morning beautiful people coffee amp sun,good morning beautiful people coffee amp sun,good morn beauti peopl coffe amp sun,1,Positive,0,0,0,,Gecy,0.7783,0.7749999999999999,0.77665,Positive
"@Rachel_New  Well, I hope you have a good time, even if it is just coffee. ",well i hope you have a good time even if it is just coffee,well hope good time even coffee,well hope good time even coffe,1,Positive,0,1,0,,jerichoK,0.7845,0.7,0.74225,Positive
@EdwardLawrence different time zones or way too much coffee. ,different time zones or way too much coffee,different time zone way much coffee,differ time zone way much coffe,1,Positive,0,1,0,,bryanjkay,0.0,0.1,0.05,Neutral
Wohoooo! Wilco is coming to Pukkelpop?? Do you think I can invite them for a good coffee at my house  ?,wohoooo wilco is coming to pukkelpop do you think i can invite them for a good coffee at my house,wohoooo wilco coming pukkelpop think invite good coffee house,wohoooo wilco come pukkelpop think invit good coffe hous,1,Positive,0,0,0,,Markowski_,0.7377,0.7,0.71885,Positive
Coffee! ...and in less than 24h back on the plane ,coffee and in less than h back on the plane,coffee less h back plane,coffe less h back plane,1,Positive,0,0,0,,Kreisquadratur,0.0,-0.08333333333333333,-0.041666666666666664,Neutral
"happy birthday Sybil. wow. // coffee at nearly 3 in the morning. in for another LONG night... or, morning?! ",happy birthday sybil wow coffee at nearly in the morning in for another long night or morning,happy birthday sybil wow coffee nearly morning another long night morning,happi birthday sybil wow coffe nearli morn anoth long night morn,1,Positive,0,0,0,,sybilmovie,0.8313,0.234375,0.5328375000000001,Positive
"@MissxMarisa i like coffee, water, coke and beer ",i like coffee water coke and beer,like coffee water coke beer,like coffe water coke beer,1,Positive,0,1,0,,tsarnick,0.3612,0.0,0.1806,Positive
"So, coffee was kind of a let down... but perhaps my weekend will be more exciting! ",so coffee was kind of a let down but perhaps my weekend will be more exciting,coffee kind let perhaps weekend exciting,coffe kind let perhap weekend excit,1,Positive,0,0,0,,talismarr,0.7211,0.3298611111111111,0.5254805555555555,Positive
RULE OF LIFE#1: STOP SAYING NO WHEN OFFERED COFFEE.  RULE OF LIFE#2: eat lots of people ,rule of life stop saying no when offered coffee rule of life eat lots of people,rule life stop saying offered coffee rule life eat lot people,rule life stop say offer coffe rule life eat lot peopl,1,Positive,0,0,2,"1,2",renhuijun,-0.7065,0.0,-0.35325,Negative
"@Flying_hei Yes, thanks - just about to get some hot coffee and hoping that 'Normal Service will be resumed as soon as possible'! ",yes thanks just about to get some hot coffee and hoping that normal service will be resumed as soon as possible,yes thanks get hot coffee hoping normal service resumed soon possible,ye thank get hot coffe hope normal servic resum soon possibl,1,Positive,0,1,0,,dianedenmark,0.8268,0.15,0.4884,Positive
@bondibeachgirl great! just enjoying my coffee while the boys are out at footy training ,great just enjoying my coffee while the boys are out at footy training,great enjoying coffee boy footy training,great enjoy coffe boy footi train,1,Positive,0,1,0,,Ellz73,0.8313,0.75,0.7906500000000001,Positive
Back from work time for my morning coffee!!! ,back from work time for my morning coffee,back work time morning coffee,back work time morn coffe,1,Positive,0,0,0,,Becky87772,0.0,0.0,0.0,Neutral
Welcome to the Coffee OnLine Twitter page! Please feel free to follow us in the Twitter World! ,welcome to the coffee online twitter page please feel free to follow us in the twitter world,welcome coffee online twitter page please feel free follow u twitter world,welcom coffe onlin twitter page pleas feel free follow us twitter world,1,Positive,0,0,0,,coffeeOnline,0.8475,0.75,0.7987500000000001,Positive
@coffeeonline I really hope to visit someday.  Seems like a lovely place.  ,i really hope to visit someday seems like a lovely place,really hope visit someday seems like lovely place,realli hope visit someday seem like love place,1,Positive,0,1,0,,rosiesd,0.8588,0.35,0.6044,Positive
Seems that I'm having one of my &quot;kewl-mooded&quot; dayz somehow  Probably. Or I should drink less coffee?.. O_o argh. Need to buy coffee.,seems that im having one of my quotkewlmoodedquot dayz somehow probably or i should drink less coffee oo argh need to buy coffee,seems im one quotkewlmoodedquot dayz somehow probably drink less coffee oo argh need buy coffee,seem im one quotkewlmoodedquot dayz somehow probabl drink less coffe oo argh need buy coffe,1,Positive,0,0,0,,Violet_Salmon,-0.0571,-0.05833333333333333,-0.057716666666666666,Negative
"two big rides planned through national parks over two days ... chuck in some coffee, good company and ice cream and it's like heaven ",two big rides planned through national parks over two days chuck in some coffee good company and ice cream and its like heaven,two big ride planned national park two day chuck coffee good company ice cream like heaven,two big ride plan nation park two day chuck coffe good compani ice cream like heaven,1,Positive,0,0,0,,vickykent,0.8271,0.35,0.5885499999999999,Positive
at Tygerwaterfront enjoying a cup of coffee ,at tygerwaterfront enjoying a cup of coffee,tygerwaterfront enjoying cup coffee,tygerwaterfront enjoy cup coffe,1,Positive,0,0,0,,Warren_G,0.5267,0.5,0.51335,Positive
More voting  http://tiny.cc/BjcYj The is a short we did sign up and vote for COFFEE&amp;CREAM and re tweets are apprciated but VOTE! thanks!,more voting the is a short we did sign up and vote for coffeeampcream and re tweets are apprciated but vote thanks,voting short sign vote coffeeampcream tweet apprciated vote thanks,vote short sign vote coffeeampcream tweet apprciat vote thank,1,Positive,1,0,0,,bobbycampo,0.6634,0.25,0.4567,Positive
@boomerjack coffee is always welcome  good morning - how're things on your side of the map?,coffee is always welcome good morning howre things on your side of the map,coffee always welcome good morning howre thing side map,coffe alway welcom good morn howr thing side map,1,Positive,0,1,0,,Judith12,0.7096,0.75,0.7298,Positive
@Asi_Sharabi was the coffee that strong? ,was the coffee that strong,coffee strong,coffe strong,1,Positive,0,1,0,,bdekool,0.5106,0.4333333333333333,0.47196666666666665,Positive
"@disciplex The coffee machine is in the kitchen, just to the left of the sink ",the coffee machine is in the kitchen just to the left of the sink,coffee machine kitchen left sink,coffe machin kitchen left sink,1,Positive,0,1,0,,chrismdp,0.0,0.0,0.0,Neutral
@chrismdp to be fair at any other company it would be the Juniors first job to know where the coffee machine is. I &lt;3 Eden! ,to be fair at any other company it would be the juniors first job to know where the coffee machine is i lt eden,fair company would junior first job know coffee machine lt eden,fair compani would junior first job know coffe machin lt eden,1,Positive,0,1,0,,disciplex,0.3802,0.29583333333333334,0.33801666666666663,Positive
"Ahhh all fresh and clean now  Plenty of time to have a nice refreshing coffee before going to sign on to the dole, then come back n admin",ahhh all fresh and clean now plenty of time to have a nice refreshing coffee before going to sign on to the dole then come back n admin,ahhh fresh clean plenty time nice refreshing coffee going sign dole come back n admin,ahhh fresh clean plenti time nice refresh coffe go sign dole come back n admin,1,Positive,0,0,0,,PaulChater,0.7783,0.35333333333333333,0.5658166666666666,Positive
I am going to get on with things... just as soon as I've finished this coffee  xx,i am going to get on with things just as soon as ive finished this coffee xx,going get thing soon ive finished coffee xx,go get thing soon ive finish coffe xx,1,Positive,0,0,0,,PassinTime,0.0,0.0,0.0,Neutral
right next coffee. Over 500 tweets now btw ,right next coffee over tweets now btw,right next coffee tweet btw,right next coffe tweet btw,1,Positive,0,0,0,,DawncWalton,0.0,0.14285714285714285,0.07142857142857142,Positive
@jethron5000 hahah yeah see i told you! coffee bean's chocolate ice blended is way better! let me know how's the show tonight ,hahah yeah see i told you coffee beans chocolate ice blended is way better let me know hows the show tonight,hahah yeah see told coffee bean chocolate ice blended way better let know hows show tonight,hahah yeah see told coffe bean chocol ice blend way better let know how show tonight,1,Positive,0,1,0,,tjbanks,0.6892,0.625,0.6571,Positive
All done in the salon  Just had a mooch round the shops and now off home for much needed coffee! Hee!,all done in the salon just had a mooch round the shops and now off home for much needed coffee hee,done salon mooch round shop home much needed coffee hee,done salon mooch round shop home much need coffe hee,1,Positive,0,0,0,,cloverdash,-0.508,0.056249999999999994,-0.225875,Negative
@AndySalmon Don't forget you CAN have coffee if you are gonna get a workout in...BST day! ,dont forget you can have coffee if you are gonna get a workout inbst day,dont forget coffee gonna get workout inbst day,dont forget coffe gonna get workout inbst day,1,Positive,0,1,0,,LinCATCH22,0.2401,0.0,0.12005,Positive
"...on my 1st cup of coffee, good to be alive ",on my st cup of coffee good to be alive,st cup coffee good alive,st cup coffe good aliv,1,Positive,0,0,0,,trenchmonkey,0.6705,0.39999999999999997,0.53525,Positive
@belladonna20 morning you *slurps coffee* ,morning you slurps coffee,morning slurps coffee,morn slurp coffe,1,Positive,0,1,0,,Harmohn,0.0,0.0,0.0,Neutral
Mmm I need coffee ,mmm i need coffee,mmm need coffee,mmm need coffe,1,Positive,0,0,0,,ashleyhutoka,0.0,0.0,0.0,Neutral
@suzosusan Yes coffee is important ,yes coffee is important,yes coffee important,ye coffe import,1,Positive,0,1,0,,leabella,0.5423,0.4,0.47115,Positive
"@billwixey Wixey!!! Mark makes me coffee, brings me breakfast, pulls out my chair, keeps the temp in the studio a balmy 68. What about u? ",wixey mark makes me coffee brings me breakfast pulls out my chair keeps the temp in the studio a balmy what about u,wixey mark make coffee brings breakfast pull chair keep temp studio balmy u,wixey mark make coffe bring breakfast pull chair keep temp studio balmi u,1,Positive,0,1,0,,LilyJang,0.0,0.1,0.05,Neutral
"Getting read 4 a good day. Yesterday, couldn't get focused and drank too much coffee. Back to healthier tea 2day! ",getting read a good day yesterday couldnt get focused and drank too much coffee back to healthier tea day,getting read good day yesterday couldnt get focused drank much coffee back healthier tea day,get read good day yesterday couldnt get focus drank much coffe back healthier tea day,1,Positive,0,0,0,,Dicoach,0.2519,0.3,0.27595000000000003,Positive
@sk8mate coffee mmm lol  I'm coming to the one tmrw! Will you be doing Bolero? cos i asked the DOI site and they said its a secret  xxxx,coffee mmm lol im coming to the one tmrw will you be doing bolero cos i asked the doi site and they said its a secret xxxx,coffee mmm lol im coming one tmrw bolero co asked doi site said secret xxxx,coffe mmm lol im come one tmrw bolero co ask doi site said secret xxxx,1,Positive,0,1,0,,Bexfactor31,0.4753,0.3,0.38765,Positive
The coffee is good this morning! ,the coffee is good this morning,coffee good morning,coffe good morn,1,Positive,0,0,0,,yhaineau,0.4926,0.875,0.6838,Positive
@acummings Watching my figured this AM so no Maple frosted today.  Just the delicious DD coffee!,watching my figured this am so no maple frosted today just the delicious dd coffee,watching figured maple frosted today delicious dd coffee,watch figur mapl frost today delici dd coffe,1,Positive,0,1,0,,rewebcoach,0.2791,1.0,0.6395500000000001,Positive
